"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('May 2014', 'Quantity')","('May 2014', 'CIF (Baht)')","('Jan - May 2014', 'Quantity')","('Jan - May 2014', 'CIF (Baht)')"
FR,FRANCE,1000,456439,1000,456439
JP,JAPAN,75,135281,1975,3225873
SG,SINGAPORE,64000,3581446,224000,12738433
TW,"TAIWAN, PROVINCE OF CHINA",0,0,400,26777
SUM,SUM,65075,4173166,227375,16447522
