"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2017', 'Quantity')","('Jan 2017', 'CIF (Baht)')","('Jan - Jan 2017', 'Quantity')","('Jan - Jan 2017', 'CIF (Baht)')"
BE,BELGIUM,281,74082,281,74082
CN,CHINA,10000,1821220,10000,1821220
JP,JAPAN,17200,1229422,17200,1229422
KR,"KOREA,REPUBLIC OF",57000,2850369,57000,2850369
SA,SAUDI ARABIA,24750,1187834,24750,1187834
CH,SWITZERLAND,3,2797,3,2797
TW,"TAIWAN, PROVINCE OF CHINA",11000,1309891,11000,1309891
US,UNITED STATES,1,38,1,38
SUM,SUM,120235,8475653,120235,8475653
