"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2015', 'Quantity')","('Feb 2015', 'CIF (Baht)')","('Jan - Feb 2015', 'Quantity')","('Jan - Feb 2015', 'CIF (Baht)')"
BE,BELGIUM,36000,3737409,48000,5002723
IT,ITALY,0,0,50,21948
JP,JAPAN,22000,1644390,22000,1644390
KR,"KOREA,REPUBLIC OF",15000,750760,21400,1307737
SG,SINGAPORE,589000,23523131,1408000,61833665
TW,"TAIWAN, PROVINCE OF CHINA",0,0,18000,1377000
AE,UNITED ARAB EMIRATES,87100,4015617,174200,8670665
US,UNITED STATES,0,0,105390,7984904
SUM,SUM,749100,33671307,1797040,87843032
