"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2023', 'Quantity')","('Feb 2023', 'CIF (Baht)')","('Jan - Feb 2023', 'Quantity')","('Jan - Feb 2023', 'CIF (Baht)')"
JP,JAPAN,760,222447,760,222447
KR,"KOREA,REPUBLIC OF",1,293,1,293
SUM,SUM,761,222740,761,222740
