"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jul 2018', 'Quantity')","('Jul 2018', 'CIF (Baht)')","('Jan - Jul 2018', 'Quantity')","('Jan - Jul 2018', 'CIF (Baht)')"
CN,CHINA,0,0,9000,551653
JP,JAPAN,15800,1889894,101228,12168210
KR,"KOREA,REPUBLIC OF",72000,3628374,121000,5934873
SG,SINGAPORE,0,0,306000,15731099
SUM,SUM,87800,5518268,537228,34385835
