"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2013', 'Quantity')","('Jan 2013', 'CIF (Baht)')","('Jan - Jan 2013', 'Quantity')","('Jan - Jan 2013', 'CIF (Baht)')"
AT,AUSTRIA,2750,207213,2750,207213
KR,"KOREA,REPUBLIC OF",22000,989616,22000,989616
QA,QATAR,76500,3176243,76500,3176243
SA,SAUDI ARABIA,32000,1321883,32000,1321883
SUM,SUM,133250,5694955,133250,5694955
