"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2021', 'Quantity')","('Feb 2021', 'CIF (Baht)')","('Jan - Feb 2021', 'Quantity')","('Jan - Feb 2021', 'CIF (Baht)')"
CN,CHINA,2000,115790,2000,115790
JP,JAPAN,3,1594,30,32726
SA,SAUDI ARABIA,99000,3142668,99000,3142668
SUM,SUM,101003,3260052,101030,3291184
