"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2023', 'Quantity')","('Feb 2023', 'CIF (Baht)')","('Jan - Feb 2023', 'Quantity')","('Jan - Feb 2023', 'CIF (Baht)')"
CN,CHINA,14500,575138,81600,4146392
JP,JAPAN,0,0,652,148729
KR,"KOREA,REPUBLIC OF",0,0,13,7266
SA,SAUDI ARABIA,346500,11940311,346500,11940311
SG,SINGAPORE,0,0,11000,465829
AE,UNITED ARAB EMIRATES,0,0,98800,4343248
US,UNITED STATES,0,0,122375,4532205
SUM,SUM,361000,12515449,660940,25583980
