"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2016', 'Quantity')","('Apr 2016', 'CIF (Baht)')","('Jan - Apr 2016', 'Quantity')","('Jan - Apr 2016', 'CIF (Baht)')"
CN,CHINA,11000,1001429,15000,1271021
DE,GERMANY,2,1665,2,1665
JP,JAPAN,600,192957,3805,1708621
SG,SINGAPORE,5080,473183,10080,955899
US,UNITED STATES,86,54230,86,54230
SUM,SUM,16768,1723464,28973,3991436
