"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2016', 'Quantity')","('Jan 2016', 'CIF (Baht)')","('Jan - Jan 2016', 'Quantity')","('Jan - Jan 2016', 'CIF (Baht)')"
BE,BELGIUM,12000,1284304,12000,1284304
JP,JAPAN,2000,195508,2000,195508
SG,SINGAPORE,980000,40963754,980000,40963754
AE,UNITED ARAB EMIRATES,98800,4659776,98800,4659776
SUM,SUM,1092800,47103342,1092800,47103342
