"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2014', 'Quantity')","('Jan 2014', 'CIF (Baht)')","('Jan - Jan 2014', 'Quantity')","('Jan - Jan 2014', 'CIF (Baht)')"
CN,CHINA,9000,540708,9000,540708
JP,JAPAN,16105,2159868,16105,2159868
KR,"KOREA,REPUBLIC OF",44000,2625507,44000,2625507
SUM,SUM,69105,5326083,69105,5326083
