"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2013', 'Quantity')","('Feb 2013', 'CIF (Baht)')","('Jan - Feb 2013', 'Quantity')","('Jan - Feb 2013', 'CIF (Baht)')"
CN,CHINA,0,0,14405,994554
JP,JAPAN,15000,1051271,15000,1051271
SUM,SUM,15000,1051271,29405,2045825
