"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jul 2019', 'Quantity')","('Jul 2019', 'CIF (Baht)')","('Jan - Jul 2019', 'Quantity')","('Jan - Jul 2019', 'CIF (Baht)')"
CN,CHINA,6000,337671,9000,659705
IN,INDIA,10500,370178,20500,715146
JP,JAPAN,0,0,5800,554236
SG,SINGAPORE,0,0,120000,5263855
ZA,SOUTH AFRICA,123750,4301919,123750,4301919
TH,THAILAND,0,0,24000,978803
SUM,SUM,140250,5009768,303050,12473664
