"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2023', 'Quantity')","('Jan 2023', 'CIF (Baht)')","('Jan - Jan 2023', 'Quantity')","('Jan - Jan 2023', 'CIF (Baht)')"
CN,CHINA,196900,5324485,196900,5324485
JP,JAPAN,15222,1207257,15222,1207257
KR,"KOREA,REPUBLIC OF",91000,3057460,91000,3057460
SG,SINGAPORE,1,131,1,131
US,UNITED STATES,8000,1999109,8000,1999109
SUM,SUM,311123,11588442,311123,11588442
