"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2016', 'Quantity')","('Jan 2016', 'CIF (Baht)')","('Jan - Jan 2016', 'Quantity')","('Jan - Jan 2016', 'CIF (Baht)')"
ID,INDONESIA,400,115024,400,115024
JP,JAPAN,8700,1666226,8700,1666226
MY,MALAYSIA,5000,480875,5000,480875
QA,QATAR,16500,658478,16500,658478
SUM,SUM,30600,2920603,30600,2920603
