"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2019', 'Quantity')","('Feb 2019', 'CIF (Baht)')","('Jan - Feb 2019', 'Quantity')","('Jan - Feb 2019', 'CIF (Baht)')"
JP,JAPAN,2000,189177,4300,407965
SG,SINGAPORE,48000,2051493,72000,3195052
TH,THAILAND,24000,978803,24000,978803
SUM,SUM,74000,3219473,100300,4581820
