"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2018', 'Quantity')","('Feb 2018', 'CIF (Baht)')","('Jan - Feb 2018', 'Quantity')","('Jan - Feb 2018', 'CIF (Baht)')"
CN,CHINA,500,89960,500,89960
JP,JAPAN,1500,127995,4500,385208
KR,"KOREA,REPUBLIC OF",2000,95635,2000,95635
SG,SINGAPORE,0,0,76500,2791131
TW,"TAIWAN, PROVINCE OF CHINA",0,0,600,200505
SUM,SUM,4000,313590,84100,3562439
