"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2015', 'Quantity')","('Jan 2015', 'CIF (Baht)')","('Jan - Jan 2015', 'Quantity')","('Jan - Jan 2015', 'CIF (Baht)')"
CN,CHINA,28,8728,28,8728
JP,JAPAN,0,1928,0,1928
KR,"KOREA,REPUBLIC OF",11,5855,11,5855
SUM,SUM,39,16511,39,16511
