"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Aug 2022', 'Quantity')","('Aug 2022', 'CIF (Baht)')","('Jan - Aug 2022', 'Quantity')","('Jan - Aug 2022', 'CIF (Baht)')"
CN,CHINA,3000,486634,8640,2003010
JP,JAPAN,3040,1041789,67786,22904487
SUM,SUM,6040,1528423,76426,24907497
