"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2022', 'Quantity')","('Feb 2022', 'CIF (Baht)')","('Jan - Feb 2022', 'Quantity')","('Jan - Feb 2022', 'CIF (Baht)')"
CN,CHINA,14700,852644,18201,1182791
JP,JAPAN,20245,3222988,120225,10902754
KR,"KOREA,REPUBLIC OF",120000,5864541,305000,15434039
SG,SINGAPORE,0,0,15000,1052278
US,UNITED STATES,2637,1207211,2637,1207211
SUM,SUM,157582,11147384,461063,29779073
