"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2018', 'Quantity')","('Feb 2018', 'CIF (Baht)')","('Jan - Feb 2018', 'Quantity')","('Jan - Feb 2018', 'CIF (Baht)')"
CA,CANADA,0,0,600,107681
CN,CHINA,14080,983593,14406,1000640
HK,HONG KONG,0,0,29,11917
JP,JAPAN,20000,2056830,20077,2104309
SG,SINGAPORE,74277,3075909,123777,5131375
AE,UNITED ARAB EMIRATES,39000,1895060,39000,1895060
GB,UNITED KINGDOM,5,2735,5,2735
SUM,SUM,147362,8014127,197894,10253717
