"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2016', 'Quantity')","('Feb 2016', 'CIF (Baht)')","('Jan - Feb 2016', 'Quantity')","('Jan - Feb 2016', 'CIF (Baht)')"
BE,BELGIUM,0,0,425,103562
SG,SINGAPORE,80230,3479925,95230,4199076
SUM,SUM,80230,3479925,95655,4302638
