"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2019', 'Quantity')","('Jan 2019', 'CIF (Baht)')","('Jan - Jan 2019', 'Quantity')","('Jan - Jan 2019', 'CIF (Baht)')"
CN,CHINA,21013,1213586,21013,1213586
JP,JAPAN,15327,1917160,15327,1917160
KR,"KOREA,REPUBLIC OF",4,1704,4,1704
SG,SINGAPORE,40500,2146625,40500,2146625
US,UNITED STATES,50,21586,50,21586
SUM,SUM,76894,5300661,76894,5300661
