"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2017', 'Quantity')","('Feb 2017', 'CIF (Baht)')","('Jan - Feb 2017', 'Quantity')","('Jan - Feb 2017', 'CIF (Baht)')"
JP,JAPAN,1000,162913,1800,240495
MY,MALAYSIA,306000,14310638,408000,19014567
SA,SAUDI ARABIA,0,0,99000,4304783
ES,SPAIN,148500,6954942,148500,6954942
SUM,SUM,455500,21428493,657300,30514787
