"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2023', 'Quantity')","('Jan 2023', 'CIF (Baht)')","('Jan - Jan 2023', 'Quantity')","('Jan - Jan 2023', 'CIF (Baht)')"
CN,CHINA,6,2880,6,2880
FR,FRANCE,500,110402,500,110402
JP,JAPAN,37496,5134112,37496,5134112
KR,"KOREA,REPUBLIC OF",549000,27492197,549000,27492197
SG,SINGAPORE,4480,878040,4480,878040
TW,"TAIWAN, PROVINCE OF CHINA",50,19423,50,19423
GB,UNITED KINGDOM,5,8572,5,8572
SUM,SUM,591537,33645626,591537,33645626
