"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2014', 'Quantity')","('Apr 2014', 'CIF (Baht)')","('Jan - Apr 2014', 'Quantity')","('Jan - Apr 2014', 'CIF (Baht)')"
JP,JAPAN,900,1417299,1900,3090592
SG,SINGAPORE,64000,3544266,160000,9156987
TW,"TAIWAN, PROVINCE OF CHINA",0,0,400,26777
SUM,SUM,64900,4961565,162300,12274356
