"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2017', 'Quantity')","('Jan 2017', 'CIF (Baht)')","('Jan - Jan 2017', 'Quantity')","('Jan - Jan 2017', 'CIF (Baht)')"
FR,FRANCE,17140,1539122,17140,1539122
JP,JAPAN,15418,1031718,15418,1031718
KR,"KOREA,REPUBLIC OF",351710,18417692,351710,18417692
SUM,SUM,384268,20988532,384268,20988532
