"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2021', 'Quantity')","('Jan 2021', 'CIF (Baht)')","('Jan - Jan 2021', 'Quantity')","('Jan - Jan 2021', 'CIF (Baht)')"
CN,CHINA,4000,493697,4000,493697
FR,FRANCE,2500,482249,2500,482249
IL,ISRAEL,12000,689301,12000,689301
JP,JAPAN,30225,3191243,30225,3191243
KR,"KOREA,REPUBLIC OF",136000,5756226,136000,5756226
GB,UNITED KINGDOM,1000,244279,1000,244279
SUM,SUM,185725,10856995,185725,10856995
