"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2022', 'Quantity')","('Jan 2022', 'CIF (Baht)')","('Jan - Jan 2022', 'Quantity')","('Jan - Jan 2022', 'CIF (Baht)')"
CN,CHINA,25500,2022331,25500,2022331
FR,FRANCE,14571,1180493,14571,1180493
IN,INDIA,14000,913499,14000,913499
JP,JAPAN,58494,3972253,58494,3972253
KR,"KOREA,REPUBLIC OF",178600,12899113,178600,12899113
SG,SINGAPORE,170,55765,170,55765
SUM,SUM,291335,21043454,291335,21043454
