"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2015', 'Quantity')","('Jan 2015', 'CIF (Baht)')","('Jan - Jan 2015', 'Quantity')","('Jan - Jan 2015', 'CIF (Baht)')"
FR,FRANCE,16480,1532096,16480,1532096
DE,GERMANY,875,146717,875,146717
JP,JAPAN,5470,979183,5470,979183
KR,"KOREA,REPUBLIC OF",151500,9912763,151500,9912763
RU,RUSSIAN FEDERATION,6750,1484935,6750,1484935
US,UNITED STATES,168,81352,168,81352
SUM,SUM,181243,14137046,181243,14137046
