"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2021', 'Quantity')","('Jan 2021', 'CIF (Baht)')","('Jan - Jan 2021', 'Quantity')","('Jan - Jan 2021', 'CIF (Baht)')"
CN,CHINA,13300,1065593,13300,1065593
FR,FRANCE,25,25328,25,25328
KR,"KOREA,REPUBLIC OF",104400,6604684,104400,6604684
SUM,SUM,117725,7695605,117725,7695605
