"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2015', 'Quantity')","('Jan 2015', 'CIF (Baht)')","('Jan - Jan 2015', 'Quantity')","('Jan - Jan 2015', 'CIF (Baht)')"
JP,JAPAN,15606,1973252,15606,1973252
KR,"KOREA,REPUBLIC OF",44000,2517998,44000,2517998
SG,SINGAPORE,25500,1218337,25500,1218337
AE,UNITED ARAB EMIRATES,49500,1913025,49500,1913025
SUM,SUM,134606,7622612,134606,7622612
