"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2012', 'Quantity')","('Feb 2012', 'CIF (Baht)')","('Jan - Feb 2012', 'Quantity')","('Jan - Feb 2012', 'CIF (Baht)')"
CN,CHINA,0,0,6500,584020
JP,JAPAN,28521,4179747,40421,5900378
KR,"KOREA,REPUBLIC OF",10523,1068736,53523,3944836
SG,SINGAPORE,8,13902,8,13902
US,UNITED STATES,3000,388509,3000,388509
SUM,SUM,42052,5650894,103452,10831645
