"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2020', 'Quantity')","('Jan 2020', 'CIF (Baht)')","('Jan - Jan 2020', 'Quantity')","('Jan - Jan 2020', 'CIF (Baht)')"
JP,JAPAN,18357,2423166,18357,2423166
KR,"KOREA,REPUBLIC OF",72000,2909275,72000,2909275
SUM,SUM,90357,5332441,90357,5332441
