"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2015', 'Quantity')","('Feb 2015', 'CIF (Baht)')","('Jan - Feb 2015', 'Quantity')","('Jan - Feb 2015', 'CIF (Baht)')"
SG,SINGAPORE,32000,1332353,64000,2822738
TW,"TAIWAN, PROVINCE OF CHINA",5500,382898,5500,382898
SUM,SUM,37500,1715251,69500,3205636
