"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2017', 'Quantity')","('Jan 2017', 'CIF (Baht)')","('Jan - Jan 2017', 'Quantity')","('Jan - Jan 2017', 'CIF (Baht)')"
CN,CHINA,1025,136092,1025,136092
JP,JAPAN,333650,17439537,333650,17439537
KR,"KOREA,REPUBLIC OF",66500,2954843,66500,2954843
MY,MALAYSIA,22892,3568254,22892,3568254
SA,SAUDI ARABIA,49500,1893390,49500,1893390
SG,SINGAPORE,17840,3056698,17840,3056698
AE,UNITED ARAB EMIRATES,100,45936,100,45936
SUM,SUM,491507,29094750,491507,29094750
