"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2012', 'Quantity')","('Jan 2012', 'CIF (Baht)')","('Jan - Jan 2012', 'Quantity')","('Jan - Jan 2012', 'CIF (Baht)')"
JP,JAPAN,16,17412,16,17412
KR,"KOREA,REPUBLIC OF",1800,195197,1800,195197
SG,SINGAPORE,202600,7387210,202600,7387210
SE,SWEDEN,1400,286038,1400,286038
AE,UNITED ARAB EMIRATES,26000,1262655,26000,1262655
US,UNITED STATES,10590,821971,10590,821971
SUM,SUM,242406,9970483,242406,9970483
