"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2016', 'Quantity')","('Feb 2016', 'CIF (Baht)')","('Jan - Feb 2016', 'Quantity')","('Jan - Feb 2016', 'CIF (Baht)')"
CN,CHINA,4000,269592,4000,269592
JP,JAPAN,800,421846,1600,665359
SG,SINGAPORE,5000,482716,5000,482716
SUM,SUM,9800,1174154,10600,1417667
