"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2016', 'Quantity')","('Feb 2016', 'CIF (Baht)')","('Jan - Feb 2016', 'Quantity')","('Jan - Feb 2016', 'CIF (Baht)')"
CN,CHINA,36000,2592894,60000,4339547
JP,JAPAN,2000,249086,2000,249086
NL,NETHERLANDS,0,0,78,51774
SA,SAUDI ARABIA,148500,4598553,148500,4598553
SG,SINGAPORE,102000,3158602,102000,3158602
TW,"TAIWAN, PROVINCE OF CHINA",1000,85613,1000,85613
SUM,SUM,289500,10684748,313578,12483175
