"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2022', 'Quantity')","('Jan 2022', 'CIF (Baht)')","('Jan - Jan 2022', 'Quantity')","('Jan - Jan 2022', 'CIF (Baht)')"
CN,CHINA,100,8679,100,8679
SG,SINGAPORE,48000,2527028,48000,2527028
SUM,SUM,48100,2535707,48100,2535707
