"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2016', 'Quantity')","('Jan 2016', 'CIF (Baht)')","('Jan - Jan 2016', 'Quantity')","('Jan - Jan 2016', 'CIF (Baht)')"
CN,CHINA,24000,1746653,24000,1746653
NL,NETHERLANDS,78,51774,78,51774
SUM,SUM,24078,1798427,24078,1798427
