"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2020', 'Quantity')","('Jan 2020', 'CIF (Baht)')","('Jan - Jan 2020', 'Quantity')","('Jan - Jan 2020', 'CIF (Baht)')"
CN,CHINA,54,18513,54,18513
JP,JAPAN,4,3591,4,3591
SUM,SUM,58,22104,58,22104
