"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2022', 'Quantity')","('Jan 2022', 'CIF (Baht)')","('Jan - Jan 2022', 'Quantity')","('Jan - Jan 2022', 'CIF (Baht)')"
BR,BRAZIL,5500,556837,5500,556837
JP,JAPAN,1000,87870,1000,87870
KR,"KOREA,REPUBLIC OF",325,99199,325,99199
SG,SINGAPORE,49500,2255190,49500,2255190
SUM,SUM,56325,2999096,56325,2999096
