"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Dec 2022', 'Quantity')","('Dec 2022', 'CIF (Baht)')","('Jan - Dec 2022', 'Quantity')","('Jan - Dec 2022', 'CIF (Baht)')"
CN,CHINA,1200,147258,15853,3117283
JP,JAPAN,3366,746412,92272,29991706
SUM,SUM,4566,893670,108125,33108989
