"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2019', 'Quantity')","('Jan 2019', 'CIF (Baht)')","('Jan - Jan 2019', 'Quantity')","('Jan - Jan 2019', 'CIF (Baht)')"
CA,CANADA,3750,587888,3750,587888
CN,CHINA,860,452624,860,452624
JP,JAPAN,28400,5164574,28400,5164574
SG,SINGAPORE,5000,2889032,5000,2889032
SUM,SUM,38010,9094118,38010,9094118
