"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2020', 'Quantity')","('Feb 2020', 'CIF (Baht)')","('Jan - Feb 2020', 'Quantity')","('Jan - Feb 2020', 'CIF (Baht)')"
JP,JAPAN,12002,1348725,30359,3771891
KR,"KOREA,REPUBLIC OF",0,0,72000,2909275
SG,SINGAPORE,30000,1618180,30000,1618180
SUM,SUM,42002,2966905,132359,8299346
