"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2012', 'Quantity')","('Mar 2012', 'CIF (Baht)')","('Jan - Mar 2012', 'Quantity')","('Jan - Mar 2012', 'CIF (Baht)')"
JP,JAPAN,174150,17055601,467032,47909549
KR,"KOREA,REPUBLIC OF",17000,781252,149150,8434023
QA,QATAR,16500,673089,16500,673089
SG,SINGAPORE,1800,289261,5400,883397
TW,"TAIWAN, PROVINCE OF CHINA",16000,1335052,176000,14940392
VN,VIETNAM,0,0,50,49299
SUM,SUM,225450,20134255,814132,72889749
