"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2013', 'Quantity')","('Jan 2013', 'CIF (Baht)')","('Jan - Jan 2013', 'Quantity')","('Jan - Jan 2013', 'CIF (Baht)')"
CN,CHINA,2600,206528,2600,206528
JP,JAPAN,22431,2405863,22431,2405863
NL,NETHERLANDS,49500,3235062,49500,3235062
QA,QATAR,25500,1066590,25500,1066590
US,UNITED STATES,9072,2622705,9072,2622705
SUM,SUM,109103,9536748,109103,9536748
