"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2020', 'Quantity')","('Jan 2020', 'CIF (Baht)')","('Jan - Jan 2020', 'Quantity')","('Jan - Jan 2020', 'CIF (Baht)')"
CN,CHINA,375,22502,375,22502
KR,"KOREA,REPUBLIC OF",284200,15219982,284200,15219982
US,UNITED STATES,20956,2196483,20956,2196483
SUM,SUM,305531,17438967,305531,17438967
