"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2017', 'Quantity')","('Jan 2017', 'CIF (Baht)')","('Jan - Jan 2017', 'Quantity')","('Jan - Jan 2017', 'CIF (Baht)')"
CN,CHINA,10920,705695,10920,705695
JP,JAPAN,12954,1579011,12954,1579011
KR,"KOREA,REPUBLIC OF",44000,2156162,44000,2156162
MO,MACAU,10,4440,10,4440
SG,SINGAPORE,25500,1217097,25500,1217097
SUM,SUM,93384,5662405,93384,5662405
