"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2018', 'Quantity')","('Apr 2018', 'CIF (Baht)')","('Jan - Apr 2018', 'Quantity')","('Jan - Apr 2018', 'CIF (Baht)')"
JP,JAPAN,11352,1383979,50108,5958469
SG,SINGAPORE,51000,2431876,255000,13262346
SUM,SUM,62352,3815855,305108,19220815
