"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2015', 'Quantity')","('Jan 2015', 'CIF (Baht)')","('Jan - Jan 2015', 'Quantity')","('Jan - Jan 2015', 'CIF (Baht)')"
CN,CHINA,1134,121131,1134,121131
IT,ITALY,44000,9843908,44000,9843908
JP,JAPAN,10000,967391,10000,967391
KR,"KOREA,REPUBLIC OF",57200,4374704,57200,4374704
SG,SINGAPORE,11000,583536,11000,583536
US,UNITED STATES,20559,1516376,20559,1516376
SUM,SUM,143893,17407046,143893,17407046
