"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2016', 'Quantity')","('Jan 2016', 'CIF (Baht)')","('Jan - Jan 2016', 'Quantity')","('Jan - Jan 2016', 'CIF (Baht)')"
CN,CHINA,2237,222233,2237,222233
JP,JAPAN,2760,397522,2760,397522
KR,"KOREA,REPUBLIC OF",17000,844956,17000,844956
MY,MALAYSIA,20000,415743,20000,415743
AE,UNITED ARAB EMIRATES,24750,951799,24750,951799
SUM,SUM,66747,2832253,66747,2832253
