"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2017', 'Quantity')","('Jan 2017', 'CIF (Baht)')","('Jan - Jan 2017', 'Quantity')","('Jan - Jan 2017', 'CIF (Baht)')"
JP,JAPAN,14000,1280163,14000,1280163
KR,"KOREA,REPUBLIC OF",16000,1060916,16000,1060916
SG,SINGAPORE,27150,1214536,27150,1214536
TW,"TAIWAN, PROVINCE OF CHINA",2025,172234,2025,172234
AE,UNITED ARAB EMIRATES,74250,2947258,74250,2947258
SUM,SUM,133425,6675107,133425,6675107
