"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2016', 'Quantity')","('Jan 2016', 'CIF (Baht)')","('Jan - Jan 2016', 'Quantity')","('Jan - Jan 2016', 'CIF (Baht)')"
BR,BRAZIL,270,167134,270,167134
JP,JAPAN,16964,1810263,16964,1810263
KR,"KOREA,REPUBLIC OF",171580,8923993,171580,8923993
RU,RUSSIAN FEDERATION,8250,1493369,8250,1493369
SG,SINGAPORE,2176,232998,2176,232998
US,UNITED STATES,24,13082,24,13082
SUM,SUM,199264,12640839,199264,12640839
