"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jul 2022', 'Quantity')","('Jul 2022', 'CIF (Baht)')","('Jan - Jul 2022', 'Quantity')","('Jan - Jul 2022', 'CIF (Baht)')"
CN,CHINA,2000,408314,5640,1516376
JP,JAPAN,2020,512826,64746,21862698
SUM,SUM,4020,921140,70386,23379074
