"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('May 2019', 'Quantity')","('May 2019', 'CIF (Baht)')","('Jan - May 2019', 'Quantity')","('Jan - May 2019', 'CIF (Baht)')"
CN,CHINA,0,0,5040,1340316
JP,JAPAN,104,50067,12504,3305694
SUM,SUM,104,50067,17544,4646010
