"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2014', 'Quantity')","('Feb 2014', 'CIF (Baht)')","('Jan - Feb 2014', 'Quantity')","('Jan - Feb 2014', 'CIF (Baht)')"
CN,CHINA,0,0,9000,540708
JP,JAPAN,14125,1901091,30230,4060959
KR,"KOREA,REPUBLIC OF",36000,2398295,80000,5023802
SUM,SUM,50125,4299386,119230,9625469
