"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2022', 'Quantity')","('Jan 2022', 'CIF (Baht)')","('Jan - Jan 2022', 'Quantity')","('Jan - Jan 2022', 'CIF (Baht)')"
CN,CHINA,3000,44059,3000,44059
KR,"KOREA,REPUBLIC OF",14000,1029980,14000,1029980
SUM,SUM,17000,1074039,17000,1074039
