"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2014', 'Quantity')","('Jan 2014', 'CIF (Baht)')","('Jan - Jan 2014', 'Quantity')","('Jan - Jan 2014', 'CIF (Baht)')"
KH,CAMBODIA,14,1400,14,1400
CN,CHINA,130,20517,130,20517
JP,JAPAN,3000,247207,3000,247207
SA,SAUDI ARABIA,74250,3870511,74250,3870511
ES,SPAIN,49500,2618323,49500,2618323
SUM,SUM,126894,6757958,126894,6757958
