"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2020', 'Quantity')","('Jan 2020', 'CIF (Baht)')","('Jan - Jan 2020', 'Quantity')","('Jan - Jan 2020', 'CIF (Baht)')"
FR,FRANCE,11000,494030,11000,494030
SG,SINGAPORE,12250,646479,12250,646479
SUM,SUM,23250,1140509,23250,1140509
