"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2013', 'Quantity')","('Apr 2013', 'CIF (Baht)')","('Jan - Apr 2013', 'Quantity')","('Jan - Apr 2013', 'CIF (Baht)')"
CN,CHINA,5,3586,8,5595
JP,JAPAN,44,25088,44,25088
KR,"KOREA,REPUBLIC OF",0,0,53,27764
SUM,SUM,49,28674,105,58447
