"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2014', 'Quantity')","('Feb 2014', 'CIF (Baht)')","('Jan - Feb 2014', 'Quantity')","('Jan - Feb 2014', 'CIF (Baht)')"
FR,FRANCE,22,9097,22,9097
JP,JAPAN,100,6833,600,40772
NL,NETHERLANDS,0,0,2200,148877
SUM,SUM,122,15930,2822,198746
