"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2019', 'Quantity')","('Jan 2019', 'CIF (Baht)')","('Jan - Jan 2019', 'Quantity')","('Jan - Jan 2019', 'CIF (Baht)')"
FR,FRANCE,1375,173957,1375,173957
JP,JAPAN,5310,657450,5310,657450
KR,"KOREA,REPUBLIC OF",85280,4457529,85280,4457529
RU,RUSSIAN FEDERATION,8250,1352638,8250,1352638
SUM,SUM,100215,6641574,100215,6641574
